ID_cellule	Longitude	Latitude	January	February	March	April	May	June	July	August	September	October	November	December	Min	Max	Range	Mean
ID6835	26.01	36.31	15.55057365	14.94680086	14.70880129	15.0006384	16.82095877	20.72814993	22.81941532	23.10680576	22.8907603	21.36016336	18.98125222	16.8730566	14.01475148	25.24806235	11.23331087	18.64894804
ID6836	26.01	36.91	15.54363608	14.91397546	14.592844	14.77565151	16.5417952	20.56046847	22.735759	22.76563077	22.2427242	20.73113201	18.51296105	16.62473457	13.62005287	25.30657468	11.68652182	18.37844269
ID6837	26.01	37.11	15.62025716	14.88172174	14.51388699	14.70746607	16.50937926	20.54013213	22.64427964	22.65271951	22.23899998	20.70816555	18.51439803	16.75636666	13.48762776	25.29712374	11.80949598	18.35731439
ID6838	26.01	37.21	15.65677168	14.87547591	14.48040911	14.68491763	16.49166822	20.50870012	22.56990115	22.57118678	22.27826568	20.7721138	18.61286658	16.84655044	13.40063649	25.28780725	11.88717076	18.36240226
ID6839	26.01	37.61	15.48593239	14.60437273	14.23165311	14.45084941	16.26425398	20.18168171	22.13427361	22.01090835	21.88654674	20.68007171	18.62758022	16.7666647	13.10199403	25.16849647	12.06650244	18.11039906
ID6840	26.01	38.11	15.17469475	14.36845784	13.92663794	14.08131259	15.99305478	19.97267219	21.854556	21.53041188	21.26882598	20.13913988	18.1352831	16.3759219	12.75602325	25.07827306	12.32224982	17.73508074
ID6841	26.01	38.21	14.99882623	14.21752499	13.81419857	14.01133603	15.90821314	19.82571604	21.74845112	21.39281265	21.10661093	19.95034021	17.96740214	16.20330996	12.41236812	25.0990129	12.68664478	17.59539517
ID6842	26.01	38.31	14.89513232	14.12046693	13.72372557	13.93808649	15.84430152	19.72986251	21.70718711	21.29113757	20.9598891	19.77091652	17.83267156	16.10146792	12.16513467	25.09361009	12.92847542	17.49290376
ID6843	26.01	38.41	14.80528427	14.03503347	13.64208541	13.87085674	15.80380697	19.6754324	21.73567204	21.24026886	20.82942218	19.58906175	17.70037952	16.011693	11.93155439	25.09405351	13.16249912	17.41158305
ID6844	26.01	38.61	14.78198351	13.99954746	13.57422515	13.79001755	15.83251538	19.72340791	22.00086785	21.34999843	20.5843314	19.23898445	17.53597165	15.98346615	11.67072175	25.10661776	13.43589601	17.36627641
ID6845	26.01	39.11	14.27272879	13.53686764	13.22348546	13.5741335	15.6631973	19.59790003	21.89381699	20.95812253	20.21789385	18.86153294	17.07949894	15.51366957	10.74385397	25.11464039	14.37078642	17.0327373
ID6846	26.01	39.31	14.04136754	13.39948857	13.08490936	13.5279552	15.42376443	18.81491274	20.93773558	19.56308174	19.18758635	18.2784682	16.7585084	15.32732275	10.16324579	24.91344493	14.75019914	16.52875841
ID6847	26.01	39.51	13.49516661	12.87408365	12.72891963	13.40064821	15.32930762	18.44726886	20.44632944	19.33027231	18.9867156	18.03785443	16.47860053	14.90370262	9.859466505	24.70171039	14.84224388	16.20490579
ID6848	26.01	39.61	12.8994677	12.36001834	12.41381048	13.30989265	15.4372824	18.38540863	20.41166226	19.41772367	18.90410614	17.88326	16.23706723	14.41141163	8.998537168	24.66083214	15.66229497	16.00592593
ID6849	26.01	39.71	12.64184679	12.16184233	12.32879688	13.2537894	15.3387253	18.25533269	20.52974256	19.93199161	18.95776528	17.77002913	16.07391892	14.15759334	9.180118861	24.83749378	15.65737492	15.95011452
ID6850	26.01	39.81	12.43379475	12.07998035	12.30828035	13.25007868	15.3036971	18.19944196	20.52524585	19.90463066	18.89435378	17.70417827	15.82845479	13.86714439	9.146403541	24.96088501	15.81448147	15.85827341
ID6851	26.01	39.91	12.43170057	12.13179179	12.35305571	13.24735451	15.23431406	18.25243333	20.74855656	19.89288141	18.79074602	17.60987599	15.74272478	13.84018618	8.981716174	25.14803519	16.16631901	15.85630174
ID6852	26.01	40.01	12.32040662	12.10277154	12.36189695	13.24960723	15.28823135	18.55798536	21.15126316	19.99180923	18.91391397	17.60439309	15.66520041	13.68413944	9.134683503	25.23134102	16.09665752	15.90763486
ID6853	26.01	40.11	12.1868802	12.02052083	12.28677269	13.19571009	15.42290327	19.22527281	22.28489361	20.69509473	19.60621718	17.62419027	15.44350942	13.49726069	8.739423218	25.43536598	16.69594276	16.12410215
ID6854	26.01	40.21	11.746162	11.5236884	11.96089939	12.96911321	15.51568094	19.66429847	22.80181015	21.82827113	20.46826571	17.91109714	15.29877633	13.09837603	8.805713472	25.52031233	16.71459885	16.23220324
ID6855	26.01	40.31	11.54207249	11.27123718	11.79615404	12.82970893	15.54375584	19.76231054	22.79570949	22.45864822	20.75606	18.18092545	15.30481317	12.88095407	7.793587222	25.48323609	17.68964887	16.26019579
ID6856	26.01	40.41	11.31395733	11.02151206	11.58413013	12.72038962	15.58850302	19.94554619	23.09361948	22.48605268	20.90844515	18.23255003	15.24408707	12.69067802	7.201075773	25.58898795	18.38791217	16.23578923
ID6857	26.01	40.51	11.12312723	10.79784462	11.40341614	12.63588709	15.62208683	20.00917082	22.98698006	22.77963802	21.02288688	18.30567607	15.21715519	12.56380027	6.861004625	25.51516066	18.65415604	16.2056391
ID6858	26.01	40.61	10.98733381	10.61672744	11.27218301	12.5751277	15.64553539	20.07791127	23.21658732	23.02281459	21.30753368	18.42470229	15.22913314	12.50460081	6.84179489	25.49554137	18.65374648	16.24001587
ID6859	26.01	40.71	10.93254855	10.52529959	11.20887779	12.54807308	15.67303665	20.11469584	23.1419138	23.10864661	21.2800496	18.44659156	15.232902	12.48531735	6.811079264	25.47985833	18.66877906	16.22482937
ID6860	26.01	40.81	11.18860611	10.75341094	11.32590895	12.59604947	15.6692769	20.11259068	23.21137594	23.03539911	21.2259891	18.36424302	15.34747661	12.765642	7.084865855	25.52958546	18.4447196	16.29966407
ID6861	26.11	31.61	16.54901749	15.49509398	15.31261494	16.11890908	18.38011594	22.10769853	24.93487691	26.22430235	25.91167618	24.39992646	21.64212791	18.57451814	14.22824343	27.04745932	12.81921589	20.47090649
ID6862	26.11	31.71	16.78266288	15.64508456	15.32549731	16.04856373	18.29156114	22.04918863	24.85474274	26.04007817	25.78033315	24.34498276	21.63093006	18.76922042	14.6074465	26.92278395	12.31533745	20.46357046
ID6863	26.11	31.81	16.67224958	15.60742389	15.30231686	15.98791813	18.25355755	22.05344782	24.76549418	25.91009016	25.66283641	24.28684607	21.52748955	18.6582351	14.51303658	26.81894315	12.30590657	20.39065878
ID6864	26.11	34.91	15.16187784	14.46256709	14.40135803	15.00669601	17.20450613	21.3635625	23.88425533	24.69638487	23.99701789	22.18105955	19.56855964	16.90233859	13.84477308	25.95947327	12.11470019	19.06918196
ID6865	26.11	35.01	15.18109204	14.48748396	14.41665798	15.00483179	17.18697649	21.3305311	23.81547722	24.59702514	23.89098845	22.09438852	19.50670706	16.88945049	13.8532789	25.919096	12.0658171	19.03346752
ID6866	26.11	35.21	15.22134734	14.49419592	14.39031076	14.95084094	17.13716235	21.31030955	23.78433021	24.5040748	23.72659658	21.87790039	19.33685779	16.85946346	13.84575216	25.88912258	12.04337042	18.96611584
ID6867	26.11	35.31	15.20523734	14.48325472	14.38162661	14.9245948	17.09243732	21.27633002	23.73766155	24.4345496	23.64033053	21.7896499	19.25950165	16.81615804	13.85500314	25.84800486	11.99300172	18.92011101
ID6868	26.11	36.51	15.62993699	15.0268327	14.73446772	14.96402154	16.71101854	20.57910442	22.58621122	22.85801483	22.74684683	21.39990397	19.07977991	16.93415847	13.96910728	25.24464624	11.27553896	18.60419143
ID6869	26.11	36.91	15.641525	14.98889072	14.63185401	14.82111495	16.58011093	20.57654672	22.67104617	22.81828913	22.37351326	20.90207459	18.66815036	16.73046212	13.6774042	25.28837237	11.61096816	18.45029816
ID6870	26.11	37.21	15.69681258	14.91888954	14.51657215	14.71953774	16.50929605	20.51926565	22.52346007	22.6205045	22.40469206	20.91269609	18.7463302	16.92028533	13.5081744	25.30358954	11.79541513	18.41736183
ID6871	26.11	37.51	15.56693555	14.70837633	14.32902609	14.55803911	16.3675331	20.32740439	22.20821406	22.25082055	22.16533508	20.88286393	18.79969687	16.90166306	13.26716036	25.22341606	11.9562557	18.25549234
ID6872	26.11	37.61	15.44240112	14.58187565	14.22301667	14.4601461	16.28299926	20.22644963	22.13186682	22.06418618	21.92552898	20.67344402	18.61426445	16.73760912	13.06483588	25.14508463	12.08024875	18.113649
ID6873	26.11	38.11	15.23043033	14.4172628	13.98410642	14.13580742	16.03505882	19.98479105	21.78685451	21.44636719	21.26582626	20.20500993	18.21447776	16.46385457	12.80922155	25.09963538	12.29041383	17.76415392
ID6874	26.11	38.21	15.08618343	14.29388587	13.89314886	14.08124966	15.97511953	19.87565632	21.6946285	21.30523766	21.12191398	20.06666839	18.08760454	16.32475557	12.54025622	25.10863046	12.56837424	17.65050436
ID6875	26.11	38.31	14.91674789	14.13867801	13.75372136	13.98068438	15.92189133	19.84290841	21.85969356	21.45306672	21.05179209	19.81796699	17.86891555	16.13455377	12.21513123	25.13172497	12.91659374	17.56171834
ID6876	26.11	38.41	14.79586484	14.02468883	13.64797362	13.8976863	15.88514501	19.81577497	21.93819554	21.44973649	20.90839519	19.59768944	17.69548387	16.00518752	11.95897177	25.13876642	13.17979465	17.47181847
ID6877	26.11	38.51	14.69295314	13.93366499	13.55501363	13.83752567	15.9339076	19.93135414	22.20680476	21.63494843	20.76851259	19.30826577	17.46487357	15.86678689	11.73928008	25.1487289	13.40944883	17.42788427
ID6878	26.11	38.61	14.75508868	13.96759753	13.56033857	13.80678118	15.92422169	19.93720847	22.26052918	21.59206693	20.64858114	19.20556318	17.4692726	15.93279431	11.69719604	25.14571527	13.44851924	17.42167029
ID6879	26.11	39.01	14.54548755	13.7615237	13.40293664	13.67121129	15.75720246	19.80986852	21.98901998	20.87935992	20.16466153	18.92152129	17.2083723	15.72149454	11.34709934	25.08389557	13.73679623	17.15272164
ID6880	26.11	39.11	14.28217424	13.53822866	13.23260827	13.5909393	15.69626362	19.64548766	21.92483337	20.9669008	20.21541102	18.86689622	17.08443046	15.51488967	10.89520216	25.11885461	14.22365245	17.04658861
ID6881	26.11	39.21	14.00591389	13.31033156	13.05490883	13.50968877	15.60483313	19.39012412	21.71644744	20.7809886	20.05406076	18.69336887	16.90239822	15.29201042	10.41870274	25.11242249	14.69371976	16.85958955
ID6882	26.11	39.31	14.01007016	13.38828092	13.07906914	13.5425933	15.39558994	18.77411325	20.84933427	19.42190052	19.09405155	18.18554633	16.69014397	15.28571123	10.11031719	24.95099881	14.84068162	16.47636705
ID6883	26.11	39.41	13.89675112	13.29619766	13.00885641	13.5165368	15.3519144	18.58530696	20.57859118	19.05029306	18.82030022	18.03397058	16.58291191	15.18226465	10.17366684	24.87388126	14.70021442	16.32532458
ID6884	26.11	39.51	13.40465384	12.80418645	12.70587531	13.37440718	15.47246114	18.90519121	21.18230562	20.16067956	19.49193579	18.23108996	16.4681984	14.77579943	9.741904294	24.98572305	15.24381875	16.41473199
ID6885	26.11	39.61	12.57934355	12.11757832	12.37042645	13.33584067	15.50652401	18.37986991	20.35671027	19.24977089	18.85251745	17.85580126	15.98346713	13.96450597	9.377112164	24.64723444	15.27012228	15.87936299
ID6886	26.11	39.71	12.51756122	12.09413045	12.37406476	13.32829071	15.40993364	18.28142032	20.31999656	19.47021742	18.81825993	17.76766176	15.89304909	13.8934361	9.345345475	24.59761768	15.2522722	15.84733516
ID6887	26.11	39.81	12.53027212	12.18164592	12.43593232	13.35487634	15.31785367	18.00760836	19.95074742	19.35296294	18.64528013	17.67684438	15.77223938	13.8264951	9.55629994	24.53431602	14.97801608	15.75439651
ID6888	26.11	39.91	12.64405749	12.36603127	12.54718236	13.36727355	15.19479226	17.81469209	19.90948681	19.13933297	18.44209084	17.59828741	15.77392129	13.93892925	9.532579139	24.66103025	15.12845111	15.72800647
ID6889	26.11	40.01	12.63454334	12.40858883	12.58044092	13.34622761	15.15800013	17.99127419	20.11358677	18.98891881	18.3152069	17.59277141	15.7487996	13.92077085	9.249672281	24.72723146	15.47755918	15.73326078
ID6890	26.11	40.11	12.450594	12.32134422	12.55780404	13.29874263	15.33540464	18.76948401	21.19064259	18.98033258	18.68709315	17.59270761	15.57198698	13.72123638	9.084955633	25.12551911	16.04056348	15.8731144
ID6891	26.11	40.21	11.91498907	11.79867632	12.14873762	13.05435455	15.47771705	19.43009309	22.36348226	20.49804848	19.70529107	17.7072098	15.31920293	13.19273531	8.882740104	25.33139644	16.44865633	16.05087813
ID6892	26.11	40.31	11.84864311	11.70261626	12.13017909	13.01350846	15.45553645	19.2001106	21.84933373	21.30138242	19.99662119	17.89871846	15.32504316	13.05770175	8.683777	25.15407843	16.47030143	16.06494956
ID6893	26.11	40.51	11.46305143	11.30305134	11.76124737	12.87439897	15.57452678	19.70273781	22.6105573	21.71951349	20.28868955	18.02302837	15.21039767	12.73101408	7.880327585	25.49254818	17.61222059	16.10518451
ID6894	26.11	40.61	11.39488089	11.04429787	11.55663662	12.7305003	15.61154551	19.897621	22.9139955	22.437028	20.84105043	18.23908173	15.3427813	12.84665251	7.50126121	25.50053529	17.99927408	16.23800597
ID6895	26.11	40.71	11.34526145	10.94566876	11.47465578	12.68195389	15.63180019	19.97043442	23.00878637	22.66542683	20.99150001	18.29892068	15.36774086	12.8510724	7.370445024	25.50697067	18.13652564	16.26943514
ID6896	26.11	40.81	11.37386765	10.94710915	11.4607212	12.67047042	15.63878655	19.9962897	23.05736615	22.74279916	21.03826784	18.3047447	15.40019321	12.90841658	7.372654794	25.51977714	18.14712235	16.29491936
ID6897	26.21	31.51	16.58702905	15.53725764	15.274887	15.9846852	18.24331466	22.06723887	24.81245017	25.98829807	25.66127046	24.23193226	21.58632382	18.62517131	14.3574556	26.84757709	12.49012149	20.38332154
ID6898	26.21	31.61	16.62348446	15.54705763	15.292269	16.02771767	18.27288657	22.05626224	24.84056943	26.06185872	25.74955069	24.30842411	21.63993591	18.65038461	14.35153068	26.91878737	12.56725669	20.42253342
ID6899	26.21	31.71	16.6897924	15.60433831	15.29711404	15.98716806	18.23678413	22.0437189	24.79906277	25.97725185	25.67924753	24.27743248	21.59504155	18.68642644	14.49736235	26.88330075	12.38593841	20.40611487
ID6900	26.21	31.81	16.62718167	15.57893018	15.27843361	15.94983485	18.21589747	22.04776451	24.74337053	25.88942401	25.60401139	24.23470041	21.53491596	18.621878	14.44009149	26.80681119	12.36671969	20.36052855
ID6901	26.21	34.91	15.17440542	14.48635068	14.43325823	15.03849651	17.24790228	21.40259826	23.84328928	24.62762719	23.92984054	22.11891417	19.52497515	16.88968281	13.85778828	25.9559196	12.09813132	19.05977838
ID6902	26.21	35.01	15.19159499	14.50746422	14.44215705	15.02728146	17.21440591	21.35876368	23.78750866	24.55548576	23.84957025	22.05274436	19.47593103	16.88123118	13.86345673	25.91971832	12.05626159	19.02867821
ID6903	26.21	35.11	15.21231283	14.53195102	14.45260175	15.01451026	17.17984082	21.31534706	23.7158992	24.44292071	23.73146108	21.95310023	19.4044331	16.86602728	13.87292421	25.87036215	11.99743795	18.98503378
ID6904	26.21	35.21	15.21884102	14.5330036	14.44215883	14.98744284	17.1399456	21.28362458	23.68337584	24.3838046	23.65385396	21.86176425	19.32748512	16.84012951	13.87447025	25.83998048	11.96551023	18.94628581
ID6905	26.21	35.31	15.2010195	14.51289036	14.41927826	14.9523344	17.09353405	21.25121887	23.64798533	24.3224194	23.57108067	21.76609614	19.24146717	16.79486903	13.87693594	25.79749319	11.92055726	18.89784943
ID6906	26.21	35.41	15.17027254	14.50395145	14.41988143	14.93763159	17.04568174	21.19999981	23.57479356	24.21317501	23.45716658	21.66564999	19.1463694	16.72892451	13.89595833	25.7483073	11.85234898	18.8386248
ID6907	26.21	36.51	15.66185122	15.02841877	14.7339038	14.97454256	16.69593672	20.52863967	22.50414911	22.80848902	22.74911768	21.40635612	19.1140451	16.98074446	13.95549825	25.23898673	11.28348848	18.59884952
ID6908	26.21	36.61	15.66923333	15.06311309	14.73662642	14.94615204	16.66019006	20.48940571	22.45945254	22.76044779	22.58959382	21.26185679	19.01224456	16.91098784	13.92466432	25.24436196	11.31969764	18.54660867
ID6909	26.21	36.71	15.70889856	15.10191628	14.7400151	14.92419311	16.65725458	20.55218874	22.56255459	22.88674125	22.56528748	21.16611119	18.92412308	16.86335805	13.89383801	25.28130612	11.38746811	18.55438683
ID6910	26.21	36.91	15.72838201	15.05608205	14.67222543	14.85552217	16.60616322	20.57891525	22.57883044	22.83742658	22.50233759	21.04556643	18.81696329	16.86043554	13.7318325	25.27606085	11.54422836	18.51157083
ID6911	26.21	37.11	15.70454907	14.96762278	14.58099934	14.77938759	16.55687805	20.55339307	22.5254286	22.73470643	22.48833125	21.01985504	18.81967823	16.93980129	13.62836358	25.29138457	11.66302099	18.47255256
ID6912	26.21	37.51	15.57557338	14.72902882	14.35018183	14.5843827	16.39839327	20.33295405	22.14408673	22.25956933	22.20817997	20.91323191	18.83139027	16.91760571	13.27188752	25.2372804	11.96539288	18.2703815
ID6913	26.21	37.61	15.47917224	14.6381468	14.26482793	14.4940611	16.30486975	20.21747333	22.06385949	22.0559211	21.98300819	20.72646959	18.66764176	16.77009245	13.16568519	25.16738006	12.00169487	18.13879531
ID6914	26.21	38.11	15.28209184	14.46492117	14.02677457	14.18286578	16.07949549	20.02506968	21.79441094	21.51124541	21.3425355	20.24512823	18.26967484	16.52915189	12.86468114	25.11911258	12.25443143	17.81278045
ID6915	26.21	38.21	15.15312319	14.3502471	13.93600837	14.12257579	16.02354001	19.93137267	21.72464293	21.3833576	21.20436058	20.10758361	18.14285441	16.40080705	12.63120252	25.12742867	12.49622615	17.70670611
ID6916	26.21	38.31	14.96066382	14.17327209	13.78980397	14.02121986	15.97441527	19.90710556	21.90432947	21.50994011	21.10362646	19.86659597	17.92157123	16.18955018	12.28657848	25.14887196	12.86229348	17.6101745
ID6917	26.21	38.41	14.81597843	14.03661649	13.66701312	13.92628538	15.93458327	19.88811326	22.0074938	21.51530021	20.94183808	19.61872022	17.72142695	16.03234811	12.02109304	25.15811822	13.13702518	17.50880978
ID6918	26.21	38.51	14.7007616	13.91969991	13.56156745	13.84991637	15.94731259	19.95606105	22.19341945	21.56490948	20.75116441	19.32506306	17.51562422	15.89964398	11.86745384	25.16216972	13.29471588	17.4320953
ID6919	26.21	38.61	14.71789989	13.91973226	13.5436143	13.81217173	15.93510074	19.96581838	22.23477017	21.50064055	20.62636222	19.20326475	17.46336166	15.90486257	11.83619265	25.15890062	13.32270796	17.40229994
ID6920	26.21	39.11	14.23644694	13.49469605	13.20509948	13.58974726	15.71838788	19.66419912	21.97613863	21.0905545	20.29482203	18.89354288	17.07924111	15.47575377	10.90054357	25.14566431	14.24512074	17.0598858
ID6921	26.21	39.21	14.00513991	13.30296917	13.05883883	13.51913264	15.64257649	19.47001124	21.81153803	20.92340103	20.149945	18.74242407	16.91971839	15.28556758	10.51111074	25.13844952	14.62733878	16.9026052
ID6922	26.21	39.31	13.84575955	13.18492947	12.96373282	13.4773962	15.55128389	19.21689538	21.51848066	20.50930671	19.82825374	18.51982518	16.75812544	15.14908769	10.20692519	25.08960325	14.88267806	16.71025639
ID6923	26.21	39.41	13.67677564	13.04453039	12.86422055	13.43454394	15.50831399	19.0791688	21.37077176	20.3240713	19.6616828	18.38211994	16.62816519	15.00090826	10.02108789	25.05777856	15.03669067	16.58127271
ID6924	26.21	39.51	13.3793231	12.77585447	12.696077	13.36341276	15.51719861	19.06591908	21.42394821	20.49349758	19.71874998	18.32678112	16.47795348	14.73838074	9.763563785	25.06154181	15.29797803	16.49809134
ID6925	26.21	39.81	12.69066834	12.23311998	12.38472138	13.24135079	15.44044407	18.78814359	21.20009494	20.44584244	19.48653185	18.01366363	16.00173081	14.06974039	9.263336631	24.99854563	15.735209	16.16633768
ID6926	26.21	39.91	12.58826437	12.18164372	12.35459148	13.2112273	15.40711889	18.78935553	21.27565141	20.45194917	19.45877025	17.95289119	15.89959416	13.9597383	9.141875136	25.05731948	15.91544435	16.12756631
ID6927	26.21	40.01	12.45297745	12.101103	12.3099255	13.169907	15.40681774	18.92417565	21.49735757	20.48017999	19.49105111	17.90893846	15.78182017	13.81292008	8.967014368	25.1392051	16.17219073	16.11143114
ID6928	26.21	40.11	12.2424411	11.96987574	12.24028844	13.114274	15.45027972	19.18798668	21.88830222	20.52658808	19.60061656	17.84229114	15.59622884	13.57254678	8.796264239	25.25924566	16.46298142	16.10264328
ID6929	26.21	40.21	12.01965898	11.87150677	12.20773491	13.08076293	15.4735696	19.34069347	22.09992173	20.30904214	19.50375757	17.6646965	15.34116454	13.27544457	8.691309634	25.3026339	16.61132427	16.01566281
ID6930	26.21	40.31	11.93949364	11.78760385	12.18135816	13.05701335	15.4750173	19.34042947	22.05393002	20.56579216	19.63896015	17.72050759	15.30372161	13.16223483	8.445113606	25.22548967	16.78037606	16.01883851
ID6931	26.21	40.51	11.67179952	11.51498334	11.93384494	12.96656581	15.54451556	19.55342727	22.38769887	21.25711146	19.97581939	17.88277848	15.25079386	12.91907714	8.285077739	25.45241192	17.16733418	16.07153464
ID6932	26.21	40.61	11.61827635	11.3097315	11.75184927	12.84336612	15.58003028	19.73691518	22.67125769	21.92346149	20.47746825	18.09578035	15.37628637	13.00565456	7.89712591	25.48101103	17.58388512	16.19917312
ID6933	26.31	31.51	16.56891963	15.52961698	15.29233353	16.02039082	18.26935338	22.0805955	24.85731835	26.07066785	25.7305851	24.2766941	21.62816366	18.61600967	14.2977131	26.89542467	12.59771157	20.41172071
ID6934	26.31	31.61	16.65528519	15.58050827	15.30101415	16.00767482	18.25310688	22.05966472	24.82563692	26.0317949	25.71749941	24.29516184	21.64779619	18.67687727	14.40342483	26.88428864	12.48086381	20.42100171
ID6935	26.31	31.71	16.67718693	15.60637089	15.29802969	15.97352031	18.22771206	22.05289217	24.78434247	25.95785055	25.65569546	24.26728668	21.60043432	18.67386418	14.48156503	26.84558089	12.36401586	20.39793214
ID6936	26.31	35.01	15.19445961	14.52363464	14.46607529	15.04616947	17.23052625	21.37872889	23.75988866	24.52550103	23.81070679	22.00567016	19.43419249	16.86418987	13.86770703	25.92723475	12.05952772	19.0199786
ID6937	26.31	35.11	15.20586847	14.53774615	14.46735873	15.02256239	17.18501905	21.33457449	23.708689	24.44867709	23.72624833	21.93095549	19.37756117	16.84793353	13.86181781	25.89043905	12.02862124	18.98276616
ID6938	26.31	35.21	15.21589732	14.55012733	14.46733773	15.00389303	17.14561358	21.28956219	23.65147801	24.35513787	23.63619513	21.85541744	19.31992354	16.82859533	13.87226152	25.84031553	11.96805401	18.94326488
ID6939	26.31	35.31	15.20308619	14.53670352	14.44692719	14.97174679	17.09970581	21.2483846	23.60495794	24.26414067	23.53532571	21.75796152	19.2362031	16.78712268	13.88600028	25.77892375	11.89292346	18.89102214
ID6940	26.31	35.41	15.17564305	14.52506023	14.44066023	14.95186193	17.05164146	21.20036586	23.54457132	24.16775248	23.43331452	21.66488431	19.14638592	16.72716465	13.9005332	25.72934983	11.82881663	18.8357755
ID6941	26.31	36.51	15.69269149	15.03475948	14.73736001	14.98569986	16.73353616	20.60139835	22.5871019	22.96305471	22.84442478	21.44414913	19.15016202	17.0269668	13.94976007	25.28523337	11.3354733	18.65010872
ID6942	26.31	36.61	15.71352704	15.0770608	14.74533833	14.96204123	16.70094231	20.56292167	22.53580646	22.90849604	22.70160062	21.31017304	19.05894359	16.97335122	13.92524274	25.27500679	11.34976405	18.60418353
ID6943	26.31	36.71	15.76293531	15.12436622	14.75672643	14.94621845	16.68802368	20.58621497	22.56523581	22.9562064	22.66453701	21.22960705	18.99449826	16.94865861	13.91110504	25.27242428	11.36131924	18.60193568
ID6944	26.31	36.81	15.80521497	15.12941985	14.73850983	14.91810897	16.65533242	20.5838677	22.53450059	22.9187001	22.6546937	21.18980566	18.96208674	16.96278166	13.85907183	25.26323941	11.40416758	18.58775185
ID6945	26.31	37.01	15.76920058	15.03758618	14.64873248	14.84158425	16.60140373	20.57540985	22.50162245	22.8220625	22.60754219	21.15179601	18.94077844	17.01335605	13.72201719	25.27575044	11.55373326	18.54258956
ID6946	26.31	37.11	15.76775805	14.99856224	14.60489368	14.80747844	16.57977319	20.55834701	22.46332569	22.75763894	22.60411563	21.16009122	18.97364159	17.06943255	13.65593635	25.28473435	11.628798	18.52875485
ID6947	26.31	37.41	15.69618882	14.84420246	14.44763376	14.6835702	16.48904931	20.42378052	22.21429825	22.43905495	22.38342022	21.06643305	18.98850164	17.08028003	13.36941919	25.28402331	11.91460412	18.39636777
ID6948	26.31	37.51	15.60216912	14.75066356	14.37429832	14.61816231	16.43207196	20.32690921	22.08664713	22.26856501	22.23564315	20.95287525	18.89501008	16.97351432	13.25037788	25.25024703	11.99986914	18.29304412
ID6949	26.31	37.61	15.52878194	14.68074475	14.30505173	14.54447981	16.35351685	20.228147	22.02311004	22.08753883	22.05093467	20.79663936	18.7570747	16.85630195	13.20347101	25.19779416	11.99432316	18.18436014
ID6950	26.31	38.11	15.32401942	14.48960131	14.05492202	14.22097834	16.12283597	20.06221621	21.7953463	21.5491317	21.39310541	20.2909747	18.32155706	16.57658326	12.88227134	25.13732929	12.25505795	17.85010598
ID6951	26.31	38.21	15.19517135	14.37390412	13.96273975	14.15719328	16.06297055	19.96500259	21.71639678	21.40596623	21.24735775	20.14913154	18.19240889	16.44631942	12.65796052	25.14513076	12.48717024	17.73954685
ID6952	26.31	38.31	15.00373216	14.20509097	13.82317652	14.05963663	16.01732085	19.95169244	21.91429001	21.53880371	21.14671252	19.91666612	17.97638052	16.24279112	12.34771136	25.16303173	12.81532037	17.64969113
ID6953	26.31	38.41	14.84677691	14.05794154	13.6927731	13.95762031	15.96977434	19.92834688	22.01905608	21.53168927	20.97273702	19.66104205	17.76574018	16.0725168	12.08640749	25.17197715	13.08556966	17.53966787
ID6954	26.31	38.51	14.72183416	13.9310523	13.57918057	13.86856051	15.95443378	19.95647595	22.1511291	21.51718845	20.76988814	19.38018077	17.56265427	15.93216684	11.92213031	25.17651351	13.2543832	17.44372874
ID6955	26.31	38.61	14.70523671	13.89658311	13.53693036	13.81881355	15.94511712	19.97553793	22.20694439	21.4404984	20.61190448	19.21215288	17.46686822	15.90088539	11.8936514	25.18386165	13.29021026	17.39312271
ID6956	26.31	38.71	14.70780863	13.89143887	13.51815886	13.78340836	15.92907365	19.99244982	22.23298079	21.39338368	20.53371913	19.14546978	17.42028441	15.88726107	11.82588566	25.18017931	13.35429365	17.36961975
ID6957	26.31	39.21	14.01405154	13.30252852	13.06884613	13.53226427	15.68323785	19.55531743	21.90978886	21.07549867	20.2601703	18.80730211	16.95037545	15.28969421	10.61665559	25.16778436	14.55112877	16.95408961
ID6958	26.31	39.31	13.8156001	13.13706376	12.94661086	13.47112171	15.62700745	19.41904353	21.79708664	20.94601127	20.13202042	18.67064558	16.80507489	15.11981343	10.31249842	25.15568551	14.84318709	16.82392497
ID6959	26.31	39.41	13.61656317	12.96853562	12.82769955	13.41425834	15.58723659	19.31515692	21.71816215	20.86171177	20.02809698	18.54695533	16.66342887	14.9451582	10.05289892	25.1444203	15.09152137	16.70774696
ID6960	26.31	39.51	13.3936793	12.77738318	12.70133432	13.35712987	15.56413992	19.24463571	21.68260561	20.85116244	19.96932633	18.44307358	16.51872555	14.74559964	9.812530698	25.13803088	15.32550018	16.60406629
ID6961	26.31	40.01	12.45148271	12.04787022	12.25124141	13.12342746	15.48289407	19.20737649	21.88609637	20.93902396	19.85012126	18.03503398	15.83013654	13.82666371	8.894895878	25.24484226	16.34994638	16.24428068
ID6962	26.31	40.11	12.24813179	11.93125999	12.19601871	13.08414945	15.48878867	19.3098024	22.04762189	20.83111458	19.801042	17.9179626	15.63531605	13.58810886	8.733624227	25.2972006	16.56357637	16.17327642
